number,meters
250001148281,12.8
250001148282,10.69
250001148283,12
250001148284,10.9
250001148287,12.8
250001148288,13.4
250001148290,12.8
250001148292,12.8
250001148293,13.4
250001148294,12.86
250001148296,0
250001148297,12.8
250001148298,12.8
250001148299,4.27
250001148301,6.4
250001148302,12.8
250001148303,8.4
250001148304,12.8
250001148306,12.8
250001148307,12.8
250001148313,12.8
250001148317,8.53
250001148319,6.7
250001148321,1
250001148323,12.8
250001148324,12.8
250001148325,8.53
250001148326,12.8
250001148327,7
250001148328,12.8
250001148329,6.43
250001148332,9.6
250001148333,12.8
250001148335,12.8
250001148341,10.77
250001148342,10.88
250001148347,10.07
250001148348,13.4
250001148352,12.8
250001148354,13.4
250001148356,6.4
250001148357,6.7
250001148358,8.93
250001148359,10.72
250001148361,12.66
250001148362,10.24
250001148363,6.7
250001148365,8.92
250001148366,12.8
250001148367,8.5
250001148368,13.4
250001148369,13.2
250001148370,13.2
250001148372,12.8
250001148376,11.17
250001148377,3.47
250001148380,12.8
250001148382,4.8
250001148384,13.4
250001148385,13.4
250001148386,13.4
250001148387,8.04
250001148391,12.8
250001148401,13.4
250001148402,13.4
250001148403,12.8
250001148404,12.8
250001148405,13.4
250001148406,0
250001148407,12.8
250001148410,12.8
250001148411,12.8
250001148413,12.8
250001148416,13.6
250001148422,1.24
250001148423,12.8
250001148425,12.8
250001148426,0.5
250001148427,1
250001148428,13.4
250001148430,13.4
250001148434,13.2
250001148437,9
250001148438,0.94
250001148440,2.5
250001148441,0.8
250001148442,2
250001148443,5.4
250001148444,13.4
250001148446,6.4
250001148448,13.4
250001148450,13.4
250001148451,5.37
250001148453,3.6
250001148454,0.1
250001148455,10
250001148458,8
250001148459,3.47
250001148460,12.8
250001148462,12.8
250001148463,12.8
250001148466,12.8
250001148467,14.4
250001148471,12.8
250001148472,0.5
250001148476,0.4
250001148477,0.2
250001148480,6.4
250001148482,12.8
250001148483,2.5
250001148484,13.4
250001148485,12.8
250001148486,12.8
250001148488,9.9
250001148497,4.4
250001148502,12.8
250001148504,4
250001148506,13.4
250001148509,10.4
250001148514,0.62
250001148515,10.83
250001148516,3.57
250001148517,13.3
250001148518,13.7
250001148519,7.98
250001148521,12.8
250001148522,13.4
250001148523,6
250001148524,12.8
250001148525,12.8
250001148526,12.8
250001148531,13.4
250001148532,5
250001148533,9.6
250001148534,13.4
250001148537,12.6
250001148539,13.4
250001148540,6.7
250001148544,13.4
250001148545,7
250001148547,12.8
250001148551,13.4
250001148561,3.66
250001148562,5.18
250001148563,12.8
250001148565,13.4
250001148568,12.8
250001148569,0.4
250001148574,6.7
250001148575,12.8
250001148576,6.4
250001148577,0.4
250001148578,12.8
250001148582,0.6
250001148583,0
250001148585,9.98
250001148586,9.6
250001148588,6.75
250001148589,0.8
250001148590,12.8
250001148591,7.66
250001148592,11.2
250001148595,12.8
250001148596,12.8
250001148597,12.8
250001148600,3
250001148601,0.5
250001148602,1.4
250001148605,1.2
250001148606,13.4
250001148613,4.5
250001148614,6.4
250001148615,4.5
250001148617,13.72
250001148618,0.85
250001148619,0.8
250001148621,2.9
250001148623,13.4
250001148625,0.3
250001148627,0.3
250001148628,13.4
250001148630,9.6
250001148632,7.3
250001148637,11.2
250001148638,6.65
250001148639,13.3
250001148641,1
250001148642,12.8
250001148644,13.72
250001148646,6.7
250001148648,6.81
250001148649,13.26
250001148650,7.4
250001148651,12.8
250001148652,12.8
250001148653,12
250001148654,10.6
250001148655,2
250001148660,12.8
250001148662,13.4
250001148663,12.8
250001148664,12
250001148666,8.93
250001148667,6.8
250001148668,13.4
250001148669,9.87
250001148670,4.6
250001148671,9.66
250001148681,6.65
250001148686,4
250001148687,11.46
250001148690,2.2
250001148692,2.5
250001148693,9.13
250001148694,6.5
250001148696,0.8
250001148697,1.1
250001148698,0.8
250001148699,0.5
250001148702,1.24
250001148704,13.4
250001148705,13.4
250001148707,13.1
250001148711,4
250001148712,0.1
250001148715,2.5
250001148717,2
250001148718,0.5
250001148719,4
250001148725,13.4
250001148727,13.6
250001148728,1.2
250001148729,7.4
250001148730,12.8
250001148732,12.19
250001148733,5.5
250001148734,1.7
250001148735,10.77
250001148736,6.4
250001148738,4.5
250001148740,8.93
250001148743,4.27
250001148744,4.1
250001148754,8.04
250001148757,8.2
250001148759,0.2
250001148760,2
250001148761,3
250001148768,13.4
250001148769,0.62
250001148770,0.4
250001148771,0.62
250001148772,13.4
250001148776,0.4
250001148779,12.8
250001148787,1
250001148790,1
250001148792,0.57
250001148793,13.4
250001148797,3
250001148798,13.4
250001148799,3
250001148802,10.17
250001148805,2.75
250001148807,3.08
250001148808,2.86
250001148809,11.91
250001148812,6.7
250001148813,10.72
250001148816,13.4
250001148817,0.5
250001148818,13.4
250001148823,6.7
250001148824,2
250001148825,11.93
250001148826,15
250001148827,6.7
250001148828,8.67
250001148829,15.4
250001148830,2
250001148833,7.55
250001148834,12.8
250001148835,10.2
250001148836,10.71
250001148837,13.4
250001148838,13.4
250001148840,12.1
250001148841,13.6
250001148846,13.6
250001148847,13.6
250001148851,1
250001148852,2
250001148853,2
250001148854,8.93
250001148856,13.4
250001148857,13.4
250001148862,0.33
250001148865,0.8
250001148874,1
250001148875,12.8
250001148877,0.3
250001148882,1
250001148883,13.4
250001148888,9.6
250001148889,13.4
250001148890,13.4
250001148891,6.7
250001148896,6.7
250001148897,2.5
250001148898,7.9
250001148899,10.86
250001148903,1.5
250001148905,2.8
250001148907,6.4
250001148908,2
250001148909,3.5
250001148913,0
250001148914,13.4
250001148918,6
250001148921,10.2
250001148941,6.7
250001148942,13.4
250001148943,8.4
250001148944,13.4
250001148945,1.5
250001148949,5.5
250001148950,2.25
250001148952,12.19
250001148955,9
250001148956,4.47
250001148957,12.8
250001148958,13.6
250001148962,10.75
250001148965,12.8
250001148966,9.6
250001148967,6.7
250001148971,9.6
250001148973,6.4
250001148974,0
250001148975,0.5
250001148976,6.4
250001148977,12.8
250001148981,9.6
250001148984,12.8
250001148986,5
250001148989,12.8
250001148990,12.8
250001148994,7.1
250001148995,7
250001148997,9.6
250001149000,9.6
250001149002,9.6
250001149006,13.4
250001149007,10.65
250001149011,10.05
250001149012,7.68
250001149014,10.24
250001149015,12.8
250001149017,0
250001149019,3
250001149020,8.37
250001149022,13.4
250001149023,11.03
250001149024,12.8
250001149027,8.5
250001149028,6.4
250001149029,10.7
250001149030,0.13
250001149031,0.57
250001149032,6.4
250001149035,13.4
250001149036,10.05
250001149039,13.4
250001149040,13.4
250001149041,0.77
250001149043,4.8
250001149044,6.7
250001149045,0
250001149046,13.4
250001149047,7.45
250001149048,12.8
250001149049,9.6
250001149051,13.4
250001149052,0
250001149054,12.6
250001149056,6.4
250001149058,7.68
250001149059,13.4
250001149060,0
250001149064,10.64
250001149066,12.8
250001149067,12.8
250001149070,12.81
250001149071,4.27
250001149073,9.6
250001149076,3.2
250001149077,0
250001149078,6.7
250001149079,6.7
250001149080,4.27
250001149081,6.4
250001149082,6.54
250001149084,13.4
250001149089,7.2
250001149090,0.89
250001149091,11.17
250001149093,13.4
250001149099,6.4
250001149100,8.4
250001149102,10.97
250001149103,10.24
250001149104,1.09
250001149105,15.2
250001149106,13.4
250001149107,5.07
250001149108,13.6
250001149111,12.8
250001149112,13.4
250001149114,9.6
250001149115,12.8
250001149117,13.4
250001149118,12.9
250001149119,9.6
250001149120,6.4
250001149122,0
250001149124,10.4
250001149125,0.3
250001149126,12.8
250001149127,12.8
250001149128,12.8
250001149129,9.6
250001149130,8.93
250001149131,13.2
250001149132,13.2
250001149133,6.4
250001149134,13.4
250001149136,9.6
250001149146,8
250001149148,0.15
250001149151,6.7
250001149152,1
250001149153,7.5
250001149160,1
250001149161,13.9
250001149162,7.7
250001149164,12.8
250001149165,13.4
250001149168,12.8
250001149169,13.4
250001149170,13.4
250001149173,2.6
250001149174,7
250001149175,3.35
250001149176,12.8
250001149178,12.1
250001149179,2.5
250001149181,9.6
250001149182,8.9
250001149183,12.8
250001149185,1
250001149186,0.1
250001149190,0.5
250001149191,0.2
250001149197,0.12
250001149199,13.4
250001149200,12.8
250001149201,13.45
250001149203,11.3
250001149204,11.2
250001149206,12.8
250001149207,12.8
250001149208,10.4
250001149209,13.4
250001149212,12.8
250001149213,13.8
250001149216,5.1
250001149217,9.6
250001149218,0.8
250001149219,6.28
250001149221,12.8
250001149222,12.8
250001149223,12.8
250001149224,1
250001149227,12.8
250001149228,13.4
250001149229,13.4
250001149235,13.4
250001149239,9.6
250001149240,13.4
250001149241,12.81
250001149244,12.9
250001149247,12.8
250001149248,12.8
250001149250,10.2
250001149251,8.1
250001149252,13.2
250001149254,8.04
250001149255,9.8
250001149258,2.5
250001149259,3
250001149261,4
250001149262,13.4
250001149263,1.8
250001149264,7.44
250001149265,6.7
250001149266,0
250001149267,13.4
250001149286,13.4
250001149287,4
250001149289,10.2
250001149300,7.75
250001149304,12.8
250001149310,5.63
250001149311,1.5
250001149317,5.3
250001149331,10.05
250001149332,3
250001149348,7.5
250001149349,10.08
250001149353,4
250001149355,4.6
250001149356,3.3
250001149357,13.4
250001149359,13.4
250001149362,9.6
250001149363,12.8
250001149364,0.8
250001149369,10.3
250001149370,1.34
250001149371,4.3
250001149374,9.68
250001149376,2.72
250001149377,12.8
250001149378,9.33
250001149379,10.2
250001149380,13.8
250001149381,13.3
250001149385,13.72
250001149386,10.05
250001149387,12.8
250001149389,6.86
250001149390,13.72
250001149392,2.25
250001149393,6.86
250001149394,13.72
250001149395,6.86
250001149396,13.72
250001149397,9.98
250001149399,0.2
250001149401,7.47
250001149403,12.8
250001149404,1
250001149405,14.5
250001149408,13.3
250001149411,12.8
250001149412,6.01
250001149414,6.25
250001149428,13.4
250001149429,13.4
250001149430,5.9
250001149433,10.4
250001149435,13
250001149445,3.2
250001149446,6.5
250001149448,4.47
250001149452,6.7
250001149455,13.4
250001149457,13.4
250001149458,12.8
250001149462,0
250001149463,13.6
250001149470,6.7
250001149471,0.62
250001149474,0.89
250001149476,13.4
250001149478,13.4
250001149480,8.04
250001149481,10.05
250001149486,6.7
250001149487,6.4
250001149490,12.8
250001149496,5.34
250001149497,12.8
250001149499,6.7
250001149500,10.05
250001149503,11.65
250001149504,6.58
250001149505,12.8
250001149509,8.1
250001149510,8
250001149512,9.8
250001149513,12.8
250001149514,11.17
250001149517,10.7
250001149522,6.4
250001149523,0.5
250001149526,13.6
250001149529,1
250001149530,13.4
250001149532,12.8
250001149533,13.4
250001149536,7.2
250001149537,13.4
250001149540,6
250001149541,2.2
250001149542,6.67
250001149543,0.5
250001149544,13.4
250001149546,2.5
250001149547,10.1
250001149548,13.4
250001149549,6.03
250001149551,13.4
250001149552,3.38
250001149553,4.05
250001149554,2.13
250001149555,5.4
250001149562,0.1
250001149564,6.4
250001149566,3.2
250001149570,1.5
250001149571,0.7
250001149576,0.5
250001149577,1.35
250001149578,13.4
250001149579,6.7
250001149583,13.4
250001149584,0.4
250001149585,6.7
250001149586,6.7
250001149587,9.07
250001149588,12.8
250001149589,12.8
250001149591,1.98
250001149594,0.67
250001149597,2.2
250001149600,1.5
250001149601,11.7
250001149602,0.3
250001149603,0.2
250001149608,13.4
250001149609,13.4
250001149610,13.4
250001149611,13.4
250001149616,5.54
250001149617,4.6
250001149618,2
250001149619,17.5
250001149624,1.6
250001149625,12.8
250001149627,8.53
250001149628,8.5
250001149631,12.8
250001149637,8.8
250001149638,9.98
250001149643,8.53
250001149647,7.02
250001149651,4.8
250001149654,8.27
250001149660,13.4
250001149662,8.04
250001149663,13.4
250001149673,13.3
250001149675,6.7
250001149677,0
250001149679,5.4
250001149682,12.8
250001149683,13.4
250001149690,6.7
250001149693,8.96
250001149694,12.8
250001149695,6.4
250001149697,13.6
250001149701,12.8
250001149702,13.4
250001149704,12.8
250001149709,1.6
250001149710,9.6
250001149711,12.8
250001149712,12.8
250001149713,12.8
250001149714,6.4
250001149715,9.6
250001149716,6.4
250001149717,3.2
250001149718,13.4
250001149719,11.68
250001149720,7.68
250001149723,0.48
250001149726,12.8
250001149727,7.7
250001149728,12.8
250001149729,12.8
250001149730,12.8
250001149731,8.93
250001149732,13.2
250001149733,10.88
250001149736,10.72
250001149737,10.24
250001149739,13.4
250001149740,12.8
250001149742,13.4
250001149743,12.8
250001149744,4.27
250001149745,12.8
250001149746,7.2
250001149748,11.17
250001149749,7.2
250001149750,13.4
250001149753,7.66
250001149757,11.2
250001149758,10.05
250001149759,9.6
250001149760,12.8
250001149762,6.4
250001149763,13.4
250001149764,12.8
250001149765,0
250001149767,3.2
250001149769,13.4
250001149770,0
250001149772,13.8
250001149773,12.8
250001149775,10.72
250001149776,12.43
250001149778,12
250001149782,11.2
250001149785,13.4
250001149786,13.4
250001149788,13.4
250001149800,13.4
250001149803,6.7
250001149804,12.8
250001149812,6.4
250001149813,6.7
250001149822,6.4
250001149825,13.4
250001149827,13.4
250001149833,1.8
250001149834,1
250001149835,9.45
250001149836,12.8
250001149841,10.05
250001149842,13.4
250001149848,6.5
250001149852,6.4
250001149853,10.4
250001149854,12.8
250001149855,13.4
250001149857,13.4
250001149858,13.2
250001149859,5.51
250001149863,10.05
250001149865,12.8
250001149869,3.2
250001149870,13.4
250001149871,8.93
250001149872,1
250001149873,12.8
250001149874,0.1
250001149875,10.5
250001149876,2.8
250001149877,2
250001149880,12.8
250001149881,12.8
250001149883,0.8
250001149885,5.5
250001149886,0.2
250001149891,12.8
250001149892,12.8
250001149893,2.23
250001149895,12.8
250001149897,6.65
250001149898,0
250001149899,6.8
250001149902,9.6
250001149903,2.8
250001149907,1.2
250001149910,13.4
250001149911,13.4
250001149913,13.1
250001149915,9.6
250001149916,6.4
250001149917,3
250001149918,13.4
250001149919,11.2
250001149920,13.4
250001149921,12.8
250001149931,0.41
250001149933,1.2
250001149934,0.4
250001149935,12.8
250001149936,6.7
250001149938,1
250001149943,13.4
250001149944,12.8
250001149945,12.8
250001149946,0.8
250001149947,12.8
250001149951,11.11
250001149953,13.4
250001149954,3
250001149955,10.72
250001149956,11.9
250001149957,10.05
250001149958,9.69
250001149959,12.8
250001149961,12.8
250001149962,0.6
250001149963,0.5
250001149964,0
250001149966,10.05
250001149968,12.8
250001149970,6.4
250001149971,9.6
250001149974,11.17
250001149976,6.4
250001149977,0.75
250001149978,1.2
250001149979,1.5
250001149984,9.6
250001149985,4.27
250001149986,12.8
250001149987,9.8
250001149988,0.81
250001149989,1.1
250001149990,8
250001149991,0.35
250001149992,13.4
250001149993,8.6
250001150001,13.6
250001150010,13.4
250001150015,13.4
250001150016,6.4
250001150017,13.4
250001150019,6.65
250001150022,0.48
250001150024,11
250001150025,13.5
250001150026,6.35
250001150027,3.85
